salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,shiftTypeId,positionId
120.0,2026-02-06T16:00:00,2026-02-07T00:00:00,[],[],16018718,265774,141403,2026-02-06,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,,82065.0
96.95,2026-02-06T13:00:00,2026-02-06T20:00:00,[],[],16018505,247074,141405,2026-02-06,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,,
110.8,2026-02-06T16:00:00,2026-02-07T00:00:00,[],[],16018544,248249,141406,2026-02-06,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,,82066.0
110.8,2026-02-06T09:00:00,2026-02-06T17:00:00,[],[],16018759,249007,141406,2026-02-06,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,,82066.0
96.95,2026-02-06T17:00:00,2026-02-07T00:00:00,[],[],16019142,247076,141406,2026-02-06,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,,82066.0
150.0,2026-02-06T10:00:00,2026-02-06T20:00:00,[],[],16018580,247140,141407,2026-02-06,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,,83221.0
113.6,2026-02-06T09:00:00,2026-02-06T17:00:00,[],[],16018509,247091,141415,2026-02-06,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,,83222.0
127.8,2026-02-06T13:00:00,2026-02-06T22:00:00,[],[],16018496,247083,141417,2026-02-06,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,54896,,85100.0
112.0,2026-02-06T10:00:00,2026-02-06T17:00:00,[],[],16018730,247105,141417,2026-02-06,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:07:00,54896,,
180.0,2026-02-06T08:00:00,2026-02-06T20:00:00,[],[],16017990,247135,141418,2026-02-06,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:12:00,54896,,84166.0
113.6,2026-02-06T10:00:00,2026-02-06T18:00:00,[],[],16018907,247139,141569,2026-02-06,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,,83224.0
113.6,2026-02-06T17:00:00,2026-02-07T01:00:00,[],[],16018918,247067,141569,2026-02-06,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,,83224.0
113.6,2026-02-06T08:00:00,2026-02-06T16:00:00,[],[],16018536,247137,141829,2026-02-06,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,,84389.0
144.0,2026-02-06T09:00:00,2026-02-06T18:00:00,[],[],16018642,247097,142270,2026-02-06,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:09:00,54896,,
103.875,2026-02-06T16:00:00,2026-02-06T23:30:00,[],[],16019022,265581,141401,2026-02-06,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:30,54895,,
96.95,2026-02-06T11:00:00,2026-02-06T18:00:00,[],[],16019328,265588,141401,2026-02-06,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54895,,
105.0,2026-02-06T11:00:00,2026-02-06T18:00:00,[],[],16018677,263405,141403,2026-02-06,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:00,54895,,
112.5,2026-02-06T16:00:00,2026-02-06T23:30:00,[],[],16018679,265746,141418,2026-02-06,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:30,54895,,
