salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
141.9625,2026-01-24T12:00:00,2026-01-24T22:15:00,[],[],16017602,248037,141399,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:15,54896,83046.0
124.65,2026-01-24T16:00:00,2026-01-25T01:00:00,[],[],16017604,247087,141399,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83046.0
110.8,2026-01-24T17:00:00,2026-01-25T01:00:00,[],[],16017606,247118,141399,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83046.0
96.95,2026-01-24T18:00:00,2026-01-25T01:00:00,[],[],16017607,248254,141399,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83046.0
108.49166666666662,2026-01-24T16:00:00,2026-01-24T23:50:00,[],[],16017653,247129,141400,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:50,54896,83215.0
123.49583333333324,2026-01-24T12:05:00,2026-01-24T21:00:00,[],[],16017657,247130,141400,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:55,54896,83215.0
124.65,2026-01-24T10:00:00,2026-01-24T19:00:00,[],[],16017663,247108,141400,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83215.0
110.8,2026-01-24T16:00:00,2026-01-25T00:00:00,[],[],16017665,265022,141400,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83215.0
109.64583333333339,2026-01-24T16:05:00,2026-01-25T00:00:00,[],[],16017671,247131,141400,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:55,54896,83215.0
125.80416666666676,2026-01-24T13:00:00,2026-01-24T22:05:00,[],[],16017672,247107,141400,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:05,54896,83215.0
138.5,2026-01-24T12:00:00,2026-01-24T22:00:00,[],[],16017682,247115,141400,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:00,54896,83215.0
124.65,2026-01-24T10:00:00,2026-01-24T19:00:00,[],[],16017944,247126,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,82067.0
95.79583333333338,2026-01-24T10:10:00,2026-01-24T17:05:00,[],[],16017945,249060,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:55,54896,82067.0
86.5625,2026-01-24T18:00:00,2026-01-25T00:15:00,[],[],16017948,247125,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:15,54896,82067.0
88.87083333333338,2026-01-24T18:00:00,2026-01-25T00:25:00,[],[],16017949,247096,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:25,54896,82067.0
116.57083333333324,2026-01-24T16:00:00,2026-01-25T00:25:00,[],[],16017952,247102,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:25,54896,82067.0
102.72083333333337,2026-01-24T17:00:00,2026-01-25T00:25:00,[],[],16017981,250230,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:25,54896,82067.0
69.25,2026-01-24T18:00:00,2026-01-24T23:00:00,[],[],16017982,247103,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:00,54896,82067.0
98.10416666666661,2026-01-24T12:00:00,2026-01-24T19:05:00,[],[],16017984,247094,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:05,54896,82067.0
117.725,2026-01-24T11:00:00,2026-01-24T19:30:00,[],[],16017899,247099,141402,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:30,54896,83223.0
124.65,2026-01-24T14:00:00,2026-01-24T23:00:00,[],[],16017900,265792,141402,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,83223.0
105.0,2026-01-24T17:00:00,2026-01-25T00:00:00,[],[],16017807,265630,141403,2026-01-24,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:00,54896,82065.0
135.0,2026-01-24T13:00:00,2026-01-24T22:00:00,[],[],16017809,265793,141403,2026-01-24,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,82065.0
125.0000000000001,2026-01-24T12:00:00,2026-01-24T20:20:00,[],[],16017811,265774,141403,2026-01-24,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:20,54896,82065.0
98.10416666666661,2026-01-24T13:00:00,2026-01-24T20:05:00,[],[],16017995,247074,141405,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:05,54896,
138.5,2026-01-24T10:00:00,2026-01-24T20:00:00,[],[],16017947,247076,141406,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:00,54896,82066.0
83.1,2026-01-24T16:00:00,2026-01-24T22:00:00,[],[],16017950,249007,141406,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,82066.0
96.95,2026-01-24T17:00:00,2026-01-25T00:00:00,[],[],16017953,247117,141406,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82066.0
0.0,2026-01-24T11:00:00,2026-01-24T20:00:00,[],[],16017808,248506,141413,2026-01-24,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,83219.0
147.91666666666714,2026-01-24T14:00:00,2026-01-25T00:25:00,[],[],16017951,247091,141415,2026-01-24,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:10:25,54896,83222.0
125.43333333333342,2026-01-24T13:10:00,2026-01-24T22:00:00,[],[],16017895,247083,141417,2026-01-24,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:50,54896,85100.0
135.0,2026-01-24T15:00:00,2026-01-25T00:00:00,[],[],16017640,247072,141418,2026-01-24,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,84166.0
180.0,2026-01-24T08:00:00,2026-01-24T20:00:00,[],[],16017989,247135,141418,2026-01-24,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:12:00,54896,84166.0
146.73333333333287,2026-01-24T10:00:00,2026-01-24T20:20:00,[],[],16017601,247139,141569,2026-01-24,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:10:20,54896,83224.0
160.0,2026-01-24T15:00:00,2026-01-25T01:00:00,[],[],16017603,247141,141569,2026-01-24,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:10:00,54896,83224.0
127.8,2026-01-24T16:00:00,2026-01-25T01:00:00,[],[],16017605,247067,141569,2026-01-24,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,54896,83224.0
0.0,2026-01-24T11:00:00,2026-01-24T19:00:00,[],[],16016733,247003,141397,2026-01-24,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54895,
81.94583333333338,2026-01-24T17:00:00,2026-01-24T22:55:00,[],[],16016726,265358,141401,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:55,54895,
109.64583333333339,2026-01-24T15:00:00,2026-01-24T22:55:00,[],[],16016730,265595,141402,2026-01-24,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:55,54895,
90.0,2026-01-24T11:00:00,2026-01-24T17:00:00,[],[],16016725,263405,141403,2026-01-24,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:06:00,54895,
111.25000000000006,2026-01-24T16:00:00,2026-01-24T23:25:00,[],[],16016732,265782,141418,2026-01-24,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:25,54895,
102.95,2026-01-24T16:00:00,2026-01-24T23:15:00,[],[],16016731,247068,141569,2026-01-24,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:07:15,54895,
