salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,shiftTypeId,positionId
110.8,2026-01-14T10:00:00,2026-01-14T18:00:00,[],[],16017562,247087,141399,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,,83046.0
96.95,2026-01-14T18:00:00,2026-01-15T01:00:00,[],[],16017563,248254,141399,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,,83046.0
96.95,2026-01-14T17:00:00,2026-01-15T00:00:00,[],[],16017074,247129,141400,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,,83215.0
96.95,2026-01-14T17:00:00,2026-01-15T00:00:00,[],[],16017119,247115,141400,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,,83215.0
96.95,2026-01-14T13:00:00,2026-01-14T20:00:00,[],[],16017126,247107,141400,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,,83215.0
71.55833333333338,2026-01-14T15:00:00,2026-01-14T20:10:00,[],[],16017141,265754,141400,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:10,54896,,83215.0
95.79583333333338,2026-01-14T17:00:00,2026-01-14T23:55:00,[],[],16017145,247131,141400,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:55,54896,,83215.0
108.49166666666662,2026-01-14T16:00:00,2026-01-14T23:50:00,[],[],16017408,247103,141401,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:50,54896,,82067.0
96.95,2026-01-14T17:00:00,2026-01-15T00:00:00,[],[],16017409,247096,141401,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,,82067.0
126.95833333333324,2026-01-14T10:00:00,2026-01-14T19:10:00,[],[],16017456,250230,141401,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:10,54896,,82067.0
110.8,2026-01-14T10:00:00,2026-01-14T18:00:00,[],[],16017457,247117,141401,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,,82067.0
110.8,2026-01-14T11:00:00,2026-01-14T19:00:00,[],[],16017615,265818,141402,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,,83223.0
83.1,2026-01-14T15:15:00,2026-01-14T21:15:00,[],[],16017616,265792,141402,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,,83223.0
135.0,2026-01-14T11:00:00,2026-01-14T20:00:00,[],[],16017371,265793,141403,2026-01-14,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,,82065.0
135.0,2026-01-14T15:00:00,2026-01-15T00:00:00,[],[],16017373,265630,141403,2026-01-14,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,,82065.0
83.1,2026-01-14T13:00:00,2026-01-14T19:00:00,[],[],16017458,247076,141406,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,,82066.0
79.6375,2026-01-14T18:00:00,2026-01-14T23:45:00,[],[],16018039,249007,141406,2026-01-14,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:45,54896,,
150.0,2026-01-14T10:00:00,2026-01-14T20:00:00,[],[],16017070,247140,141407,2026-01-14,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,,83221.0
0.0,2026-01-14T14:00:00,2026-01-14T21:00:00,[],[],16017736,248506,141413,2026-01-14,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:07:00,54896,,83219.0
81.65,2026-01-14T18:00:00,2026-01-14T23:45:00,[],[],16017460,247091,141415,2026-01-14,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:05:45,54896,,83222.0
182.5000000000005,2026-01-14T08:00:00,2026-01-14T20:10:00,[],[],16017060,247135,141418,2026-01-14,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:12:10,54896,,84166.0
105.0,2026-01-14T17:00:00,2026-01-15T00:00:00,[],[],16017064,247072,141418,2026-01-14,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:00,54896,,84166.0
160.0,2026-01-14T15:00:00,2026-01-15T01:00:00,[],[],16017525,247141,141569,2026-01-14,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:10:00,54896,,83224.0
144.0,2026-01-14T09:00:00,2026-01-14T18:00:00,[],[],16017368,247097,142270,2026-01-14,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:09:00,54896,,
0.0,2026-01-14T11:00:00,2026-01-14T20:00:00,[],[],16017565,247003,141397,2026-01-14,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54895,,
0.0,2026-01-14T14:00:00,2026-01-14T23:30:00,[],[],16016653,263444,141398,2026-01-14,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:30,54895,,
90.0,2026-01-14T11:00:00,2026-01-14T17:00:00,[],[],16016649,263405,141403,2026-01-14,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:06:00,54895,,
101.25,2026-01-14T17:00:00,2026-01-14T23:45:00,[],[],16016651,265746,141418,2026-01-14,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:06:45,54895,,
85.2,2026-01-14T17:00:00,2026-01-14T23:00:00,[],[],16016690,264574,142259,2026-01-14,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:06:00,54895,,
